,0,1,2,3
1501,ba,ba_construction,那个患者被地毯清洗了,0
1502,ba,ba_construction,那个老师的导师把屏幕带了,1
1503,ba,ba_construction,那个老师的导师被屏幕带了,0
1504,ba,ba_construction,刘景睿把王敏的展出研究了,1
1505,ba,ba_construction,刘景睿被王敏的展出研究了,0
1506,ba,ba_construction,刘志强的孙女把马可的报告卖了,1
1507,ba,ba_construction,刘志强的孙女被马可的报告卖了,0
1508,ba,ba_construction,那些年轻人把王靖瑶的文章扫描了,1
1509,ba,ba_construction,那些年轻人被王靖瑶的文章扫描了,0
1510,ba,ba_construction,孙一飞把购物中心讨论了,1
1511,ba,ba_construction,孙一飞被购物中心讨论了,0
1512,ba,ba_construction,张婷把飞机找了,1
1513,ba,ba_construction,张婷被飞机找了,0
1514,ba,ba_construction,赵梦婷把李春梅的文章描述了,1
1515,ba,ba_construction,赵梦婷被李春梅的文章描述了,0
1516,ba,ba_construction,许逸航的女儿把电影院摆脱了,1
1517,ba,ba_construction,许逸航的女儿被电影院摆脱了,0
1518,ba,ba_construction,王婷婷把大学调查了,1
1519,ba,ba_construction,王婷婷被大学调查了,0
1520,ba,ba_construction,张敏敏把杯子打扫了,1
1521,ba,ba_construction,张敏敏被杯子打扫了,0
1522,ba,ba_construction,这个男孩把大学校园摆脱了,1
1523,ba,ba_construction,这个男孩被大学校园摆脱了,0
1524,ba,ba_construction,李桐的祖母把郭瀚临的舞台剧研究了,1
1525,ba,ba_construction,李桐的祖母被郭瀚临的舞台剧研究了,0
1526,ba,ba_construction,这个出纳员的同班同学把自行车扔了,1
1527,ba,ba_construction,这个出纳员的同班同学被自行车扔了,0
1528,ba,ba_construction,那些女人的导师把冰柱拿了,1
1529,ba,ba_construction,那些女人的导师被冰柱拿了,0
1530,ba,ba_construction,有个女演员的伙伴把什么洗了,1
1531,ba,ba_construction,有个女演员的伙伴被什么洗了,0
1532,ba,ba_construction,这个司机把马车打破了,1
1533,ba,ba_construction,这个司机被马车打破了,0
1534,ba,ba_construction,杜嘉怡把报告忘记了,1
1535,ba,ba_construction,杜嘉怡被报告忘记了,0
1536,ba,ba_construction,石文静把电影院打扫了,1
1537,ba,ba_construction,石文静被电影院打扫了,0
1538,ba,ba_construction,这个男人把杂货商店摆脱了,1
1539,ba,ba_construction,这个男人被杂货商店摆脱了,0
1540,ba,ba_construction,那个女演员的钢琴老师把购物中心摆脱了,1
1541,ba,ba_construction,那个女演员的钢琴老师被购物中心摆脱了,0
1542,ba,ba_construction,有个男演员的承办商把陈晶的舞台剧忘记了,1
1543,ba,ba_construction,有个男演员的承办商被陈晶的舞台剧忘记了,0
1544,ba,ba_construction,林棋的姐妹把宣传册记住了,1
1545,ba,ba_construction,林棋的姐妹被宣传册记住了,0
1546,ba,ba_construction,李思彤的最好的朋友把报纸文章讨论了,1
1547,ba,ba_construction,李思彤的最好的朋友被报纸文章讨论了,0
1548,ba,ba_construction,赵菁菁的老师把砂锅菜清洗了,1
1549,ba,ba_construction,赵菁菁的老师被砂锅菜清洗了,0
1550,ba,ba_construction,那些年轻人的儿子把玻璃扔了,1
1551,ba,ba_construction,那些年轻人的儿子被玻璃扔了,0
1552,ba,ba_construction,有些女孩的儿子把蜡烛举了,1
1553,ba,ba_construction,有些女孩的儿子被蜡烛举了,0
1554,ba,ba_construction,这个女人把敞篷车扔了,1
1555,ba,ba_construction,这个女人被敞篷车扔了,0
1556,ba,ba_construction,这些年轻人的客人把报纸文章清洗了,1
1557,ba,ba_construction,这些年轻人的客人被报纸文章清洗了,0
1558,ba,ba_construction,陈晶把小册子检查了,1
1559,ba,ba_construction,陈晶被小册子检查了,0
1560,ba,ba_construction,这个参议员把绿洲记住了,1
1561,ba,ba_construction,这个参议员被绿洲记住了,0
1562,ba,ba_construction,李思彤把绿洲摆脱了,1
1563,ba,ba_construction,李思彤被绿洲摆脱了,0
1564,ba,ba_construction,伽利略把组织机构调查了,1
1565,ba,ba_construction,伽利略被组织机构调查了,0
1566,ba,ba_construction,朱德玲把沙发清洗了,1
1567,ba,ba_construction,朱德玲被沙发清洗了,0
1568,ba,ba_construction,王梦把核清洗了,1
1569,ba,ba_construction,王梦被核清洗了,0
1570,ba,ba_construction,张超把李小红的电影讨论了,1
1571,ba,ba_construction,张超被李小红的电影讨论了,0
1572,ba,ba_construction,张心仪把什么扫描了,1
1573,ba,ba_construction,张心仪被什么扫描了,0
1574,ba,ba_construction,王慧把自行车扔了,1
1575,ba,ba_construction,王慧被自行车扔了,0
1576,ba,ba_construction,王芳把概要研究了,1
1577,ba,ba_construction,王芳被概要研究了,0
1578,ba,ba_construction,朱德玲把郭佳茹的展出研究了,1
1579,ba,ba_construction,朱德玲被郭佳茹的展出研究了,0
1580,ba,ba_construction,那些行人把夹克穿了,1
1581,ba,ba_construction,那些行人被夹克穿了,0
1582,ba,ba_construction,杨芳把李淑华的印刷品带了,1
1583,ba,ba_construction,杨芳被李淑华的印刷品带了,0
1584,ba,ba_construction,刘丽把叉子打破了,1
1585,ba,ba_construction,刘丽被叉子打破了,0
1586,ba,ba_construction,这些女人把李春梅的舞台剧研究了,1
1587,ba,ba_construction,这些女人被李春梅的舞台剧研究了,0
1588,ba,ba_construction,刘振平把银行调查了,1
1589,ba,ba_construction,刘振平被银行调查了,0
1590,ba,ba_construction,那些顾客的祖父把碟子扔了,1
1591,ba,ba_construction,那些顾客的祖父被碟子扔了,0
1592,ba,ba_construction,孙领把银行找了,1
1593,ba,ba_construction,孙领被银行找了,0
1594,ba,ba_construction,刘超的合作人把博物馆调查了,1
1595,ba,ba_construction,刘超的合作人被博物馆调查了,0
1596,ba,ba_construction,有个患者的哥哥把毛妍纯的小册子扫描了,1
1597,ba,ba_construction,有个患者的哥哥被毛妍纯的小册子扫描了,0
1598,ba,ba_construction,毛毅的孙女把帽子穿了,1
1599,ba,ba_construction,毛毅的孙女被帽子穿了,0
1600,ba,ba_construction,张婷把女士衬衫找了,1
1601,ba,ba_construction,张婷被女士衬衫找了,0
1602,ba,ba_construction,赵佳莹把茄子清洗了,1
1603,ba,ba_construction,赵佳莹被茄子清洗了,0
1604,ba,ba_construction,地毯把组织机构转移了,1
1605,ba,ba_construction,地毯被组织机构转移了,0
1606,ba,ba_construction,有些患者把林雨桐的报告检查了,1
1607,ba,ba_construction,有些患者被林雨桐的报告检查了,0
1608,ba,ba_construction,王鑫把屏幕卖了,1
1609,ba,ba_construction,王鑫被屏幕卖了,0
1610,ba,ba_construction,崔兆亮把鼻子带了,1
1611,ba,ba_construction,崔兆亮被鼻子带了,0
1612,ba,ba_construction,陈志同把刘超的短文讨论了,1
1613,ba,ba_construction,陈志同被刘超的短文讨论了,0
1614,ba,ba_construction,王月把叉子扔了,1
1615,ba,ba_construction,王月被叉子扔了,0
1616,ba,ba_construction,刘颖把绿洲拿了,1
1617,ba,ba_construction,刘颖被绿洲拿了,0
1618,ba,ba_construction,那个舞蹈家的同事把博物馆摆脱了,1
1619,ba,ba_construction,那个舞蹈家的同事被博物馆摆脱了,0
1620,ba,ba_construction,那些参议员把马车举了,1
1621,ba,ba_construction,那些参议员被马车举了,0
1622,ba,ba_construction,夏雨琳把蜡烛拿了,1
1623,ba,ba_construction,夏雨琳被蜡烛拿了,0
1624,ba,ba_construction,那个舞蹈家把飞机找了,1
1625,ba,ba_construction,那个舞蹈家被飞机找了,0
1626,ba,ba_construction,杨敏娟把克林顿夫妇的评论忘记了,1
1627,ba,ba_construction,杨敏娟被克林顿夫妇的评论忘记了,0
1628,ba,ba_construction,张厚望把盘子扔了,1
1629,ba,ba_construction,张厚望被盘子扔了,0
1630,ba,ba_construction,梁楠把自行车扔了,1
1631,ba,ba_construction,梁楠被自行车扔了,0
1632,ba,ba_construction,有个家伙把叉子打破了,1
1633,ba,ba_construction,有个家伙被叉子打破了,0
1634,ba,ba_construction,贾栋把杯子扔了,1
1635,ba,ba_construction,贾栋被杯子扔了,0
1636,ba,ba_construction,这个学生把饭店搞乱了,1
1637,ba,ba_construction,这个学生被饭店搞乱了,0
1638,ba,ba_construction,刘旭敏的兄弟把图书馆搞乱了,1
1639,ba,ba_construction,刘旭敏的兄弟被图书馆搞乱了,0
1640,ba,ba_construction,张芃芃把照片举了,1
1641,ba,ba_construction,张芃芃被照片举了,0
1642,ba,ba_construction,李天月把哈佛大学调查了,1
1643,ba,ba_construction,李天月被哈佛大学调查了,0
1644,ba,ba_construction,米雪儿把程丽莎的文章扫描了,1
1645,ba,ba_construction,米雪儿被程丽莎的文章扫描了,0
1646,ba,ba_construction,赵菁菁把故事忘记了,1
1647,ba,ba_construction,赵菁菁被故事忘记了,0
1648,ba,ba_construction,王雅慧把购物中心打扫了,1
1649,ba,ba_construction,王雅慧被购物中心打扫了,0
1650,ba,ba_construction,张淑兰把刘志强的书描述了,1
1651,ba,ba_construction,张淑兰被刘志强的书描述了,0
1652,ba,ba_construction,孙莹莹把围巾穿了,1
1653,ba,ba_construction,孙莹莹被围巾穿了,0
1654,ba,ba_construction,那个儿童的母亲们把鞋子打扫了,1
1655,ba,ba_construction,那个儿童的母亲们被鞋子打扫了,0
1656,ba,ba_construction,孙领把谈欣的电影扫描了,1
1657,ba,ba_construction,孙领被谈欣的电影扫描了,0
1658,ba,ba_construction,薛雯把投影机拿了,1
1659,ba,ba_construction,薛雯被投影机拿了,0
1660,ba,ba_construction,这个行人的男朋友把窗口打破了,1
1661,ba,ba_construction,这个行人的男朋友被窗口打破了,0
1662,ba,ba_construction,大学把蜡烛卖了,1
1663,ba,ba_construction,大学被蜡烛卖了,0
1664,ba,ba_construction,杨玲把协会调查了,1
1665,ba,ba_construction,杨玲被协会调查了,0
1666,ba,ba_construction,这个医生的钢琴老师把评论忘记了,1
1667,ba,ba_construction,这个医生的钢琴老师被评论忘记了,0
1668,ba,ba_construction,有个儿童把周一博的舞台剧扫描了,1
1669,ba,ba_construction,有个儿童被周一博的舞台剧扫描了,0
1670,ba,ba_construction,那些老师把盘子卖了,1
1671,ba,ba_construction,那些老师被盘子卖了,0
1672,ba,ba_construction,李哲把兔子找了,1
1673,ba,ba_construction,李哲被兔子找了,0
1674,ba,ba_construction,王伟的父亲把文章记住了,1
1675,ba,ba_construction,王伟的父亲被文章记住了,0
1676,ba,ba_construction,鱼把冰柱找了,1
1677,ba,ba_construction,鱼被冰柱找了,0
1678,ba,ba_construction,杨敏娟把公园摆脱了,1
1679,ba,ba_construction,杨敏娟被公园摆脱了,0
1680,ba,ba_construction,有个顾客把戏剧研究了,1
1681,ba,ba_construction,有个顾客被戏剧研究了,0
1682,ba,ba_construction,大家把湖泊摆脱了,1
1683,ba,ba_construction,大家被湖泊摆脱了,0
1684,ba,ba_construction,于凯丽把银行打扫了,1
1685,ba,ba_construction,于凯丽被银行打扫了,0
1686,ba,ba_construction,这些女人把毛衣洗了,1
1687,ba,ba_construction,这些女人被毛衣洗了,0
1688,ba,ba_construction,王萍的儿子把短裙洗了,1
1689,ba,ba_construction,王萍的儿子被短裙洗了,0
1690,ba,ba_construction,秦可岚把图书馆调查了,1
1691,ba,ba_construction,秦可岚被图书馆调查了,0
1692,ba,ba_construction,周慧敏把陈哲的展出记住了,1
1693,ba,ba_construction,周慧敏被陈哲的展出记住了,0
1694,ba,ba_construction,万智芸把独轮车打破了,1
1695,ba,ba_construction,万智芸被独轮车打破了,0
1696,ba,ba_construction,这些女服务员把论文扫描了,1
1697,ba,ba_construction,这些女服务员被论文扫描了,0
1698,ba,ba_construction,有些老师把大学校园摆脱了,1
1699,ba,ba_construction,有些老师被大学校园摆脱了,0
1700,ba,ba_construction,钱雨婷把立法机关转移了,1
1701,ba,ba_construction,钱雨婷被立法机关转移了,0
1702,ba,ba_construction,韩娟把白饭举了,1
1703,ba,ba_construction,韩娟被白饭举了,0
1704,ba,ba_construction,刘聪聪把纪录片描述了,1
1705,ba,ba_construction,刘聪聪被纪录片描述了,0
1706,ba,ba_construction,徐洁的母亲把蛇卖了,1
1707,ba,ba_construction,徐洁的母亲被蛇卖了,0
1708,ba,ba_construction,沈佳宜的祖父把概要讨论了,1
1709,ba,ba_construction,沈佳宜的祖父被概要讨论了,0
1710,ba,ba_construction,张敏秀把牛扒带了,1
1711,ba,ba_construction,张敏秀被牛扒带了,0
1712,ba,ba_construction,蔡昊把短裙洗了,1
1713,ba,ba_construction,蔡昊被短裙洗了,0
1714,ba,ba_construction,王婷婷的朋友把学校讨论了,1
1715,ba,ba_construction,王婷婷的朋友被学校讨论了,0
1716,ba,ba_construction,王金凤把银行清洗了,1
1717,ba,ba_construction,王金凤被银行清洗了,0
1718,ba,ba_construction,有些女演员把手套清洗了,1
1719,ba,ba_construction,有些女演员被手套清洗了,0
1720,ba,ba_construction,孔薇把台阶带了,1
1721,ba,ba_construction,孔薇被台阶带了,0
1722,ba,ba_construction,有个男服务员的水管工把眼镜拿了,1
1723,ba,ba_construction,有个男服务员的水管工被眼镜拿了,0
1724,ba,ba_construction,周佳把张沛然的文章检查了,1
1725,ba,ba_construction,周佳被张沛然的文章检查了,0
1726,ba,ba_construction,张沛然把山脉摆脱了,1
1727,ba,ba_construction,张沛然被山脉摆脱了,0
1728,ba,ba_construction,图书馆把马拿了,1
1729,ba,ba_construction,图书馆被马拿了,0
1730,ba,ba_construction,谭言把图书馆转移了,1
1731,ba,ba_construction,谭言被图书馆转移了,0
1732,ba,ba_construction,刘旭敏把博物馆调查了,1
1733,ba,ba_construction,刘旭敏被博物馆调查了,0
1734,ba,ba_construction,丁雅静把论文记住了,1
1735,ba,ba_construction,丁雅静被论文记住了,0
1736,ba,ba_construction,梁毅把吕小莲的书忘记了,1
1737,ba,ba_construction,梁毅被吕小莲的书忘记了,0
1738,ba,ba_construction,这个患者把概要研究了,1
1739,ba,ba_construction,这个患者被概要研究了,0
1740,ba,ba_construction,王淑萍把牛拿了,1
1741,ba,ba_construction,王淑萍被牛拿了,0
1742,ba,ba_construction,林惠把庞华的报告描述了,1
1743,ba,ba_construction,林惠被庞华的报告描述了,0
1744,ba,ba_construction,这些青少年把女士衬衫穿了,1
1745,ba,ba_construction,这些青少年被女士衬衫穿了,0
1746,ba,ba_construction,有些女服务员把公园摆脱了,1
1747,ba,ba_construction,有些女服务员被公园摆脱了,0
1748,ba,ba_construction,虞佳蓉把鞋子洗了,1
1749,ba,ba_construction,虞佳蓉被鞋子洗了,0
1750,ba,ba_construction,张欣然把公园讨论了,1
1751,ba,ba_construction,张欣然被公园讨论了,0
1752,ba,ba_construction,这个顾客把台灯清洗了,1
1753,ba,ba_construction,这个顾客被台灯清洗了,0
1754,ba,ba_construction,菌类把学校转移了,1
1755,ba,ba_construction,菌类被学校转移了,0
1756,ba,ba_construction,施月把仙人掌举了,1
1757,ba,ba_construction,施月被仙人掌举了,0
1758,ba,ba_construction,吕小莲把山讨论了,1
1759,ba,ba_construction,吕小莲被山讨论了,0
1760,ba,ba_construction,周敏娜把嘴找了,1
1761,ba,ba_construction,周敏娜被嘴找了,0
1762,ba,ba_construction,薛雯的姐妹把独轮车扔了,1
1763,ba,ba_construction,薛雯的姐妹被独轮车扔了,0
1764,ba,ba_construction,李会召把戏剧扫描了,1
1765,ba,ba_construction,李会召被戏剧扫描了,0
1766,ba,ba_construction,刘霞把种类卖了,1
1767,ba,ba_construction,刘霞被种类卖了,0
1768,ba,ba_construction,这个校友的参议员把艺术画廊记住了,1
1769,ba,ba_construction,这个校友的参议员被艺术画廊记住了,0
1770,ba,ba_construction,有些患者的前女友把政府调查了,1
1771,ba,ba_construction,有些患者的前女友被政府调查了,0
1772,ba,ba_construction,张晓峰的伙伴把高晗的短文记住了,1
1773,ba,ba_construction,张晓峰的伙伴被高晗的短文记住了,0
1774,ba,ba_construction,这个男孩的孙女把银行摆脱了,1
1775,ba,ba_construction,这个男孩的孙女被银行摆脱了,0
1776,ba,ba_construction,委员会把推车卖了,1
1777,ba,ba_construction,委员会被推车卖了,0
1778,ba,ba_construction,有些男人把牙齿卖了,1
1779,ba,ba_construction,有些男人被牙齿卖了,0
1780,ba,ba_construction,有个医生把自行车打破了,1
1781,ba,ba_construction,有个医生被自行车打破了,0
1782,ba,ba_construction,有些客人的女朋友把李思彤的传单扫描了,1
1783,ba,ba_construction,有些客人的女朋友被李思彤的传单扫描了,0
1784,ba,ba_construction,这个青少年的足病医生把衬衫搞乱了,1
1785,ba,ba_construction,这个青少年的足病医生被衬衫搞乱了,0
1786,ba,ba_construction,那个女士把飞机扔了,1
1787,ba,ba_construction,那个女士被飞机扔了,0
1788,ba,ba_construction,王靖瑶把咖啡馆讨论了,1
1789,ba,ba_construction,王靖瑶被咖啡馆讨论了,0
1790,ba,ba_construction,黄子婷的主管把书忘记了,1
1791,ba,ba_construction,黄子婷的主管被书忘记了,0
1792,ba,ba_construction,有个男孩的承办商把图书找了,1
1793,ba,ba_construction,有个男孩的承办商被图书找了,0
1794,ba,ba_construction,这个校友把灯清洗了,1
1795,ba,ba_construction,这个校友被灯清洗了,0
1796,ba,ba_construction,有些男孩把滑板扔了,1
1797,ba,ba_construction,有些男孩被滑板扔了,0
1798,ba,ba_construction,毛毅的医生把艺术画廊摆脱了,1
1799,ba,ba_construction,毛毅的医生被艺术画廊摆脱了,0
1800,ba,ba_construction,孔薇的孙女把香菜清洗了,1
1801,ba,ba_construction,孔薇的孙女被香菜清洗了,0
1802,ba,ba_construction,李翔把孙龙的书扫描了,1
1803,ba,ba_construction,李翔被孙龙的书扫描了,0
1804,ba,ba_construction,张杰把蛋糕清洗了,1
1805,ba,ba_construction,张杰被蛋糕清洗了,0
1806,ba,ba_construction,有些家伙把文章讨论了,1
1807,ba,ba_construction,有些家伙被文章讨论了,0
1808,ba,ba_construction,张光毅把立法机关调查了,1
1809,ba,ba_construction,张光毅被立法机关调查了,0
1810,ba,ba_construction,刘景睿把艺术画廊讨论了,1
1811,ba,ba_construction,刘景睿被艺术画廊讨论了,0
1812,ba,ba_construction,李莫言的孙女把玻璃打破了,1
1813,ba,ba_construction,李莫言的孙女被玻璃打破了,0
1814,ba,ba_construction,赵诗涵把汽车扔了,1
1815,ba,ba_construction,赵诗涵被汽车扔了,0
1816,ba,ba_construction,谭言的水管工把电脑扔了,1
1817,ba,ba_construction,谭言的水管工被电脑扔了,0
1818,ba,ba_construction,张婷把委员会调查了,1
1819,ba,ba_construction,张婷被委员会调查了,0
1820,ba,ba_construction,林泽轩的皮肤科医生把光找了,1
1821,ba,ba_construction,林泽轩的皮肤科医生被光找了,0
1822,ba,ba_construction,马可把椅子拿了,1
1823,ba,ba_construction,马可被椅子拿了,0
1824,ba,ba_construction,谢天天把脚搞乱了,1
1825,ba,ba_construction,谢天天被脚搞乱了,0
1826,ba,ba_construction,那些顾客把纪录片描述了,1
1827,ba,ba_construction,那些顾客被纪录片描述了,0
1828,ba,ba_construction,有个校友把西班牙转移了,1
1829,ba,ba_construction,有个校友被西班牙转移了,0
1830,ba,ba_construction,孔薇的表亲把滑板清洗了,1
1831,ba,ba_construction,孔薇的表亲被滑板清洗了,0
1832,ba,ba_construction,那些顾客的医生把沙发打破了,1
1833,ba,ba_construction,那些顾客的医生被沙发打破了,0
1834,ba,ba_construction,吴美琳把王刚的报告描述了,1
1835,ba,ba_construction,吴美琳被王刚的报告描述了,0
1836,ba,ba_construction,王月把鼻子找了,1
1837,ba,ba_construction,王月被鼻子找了,0
1838,ba,ba_construction,那个儿童的钢琴老师把刘雨欣的报告扫描了,1
1839,ba,ba_construction,那个儿童的钢琴老师被刘雨欣的报告扫描了,0
1840,ba,ba_construction,张伟把论文扫描了,1
1841,ba,ba_construction,张伟被论文扫描了,0
1842,ba,ba_construction,张伟把协会调查了,1
1843,ba,ba_construction,张伟被协会调查了,0
1844,ba,ba_construction,陈哲把分析忘记了,1
1845,ba,ba_construction,陈哲被分析忘记了,0
1846,ba,ba_construction,那些女孩把杂货店打扫了,1
1847,ba,ba_construction,那些女孩被杂货店打扫了,0
1848,ba,ba_construction,马可的牙医把大学校园打扫了,1
1849,ba,ba_construction,马可的牙医被大学校园打扫了,0
1850,ba,ba_construction,杜嘉怡把蛇清洗了,1
1851,ba,ba_construction,杜嘉怡被蛇清洗了,0
1852,ba,ba_construction,赵梦婷把王雅慧的小册子检查了,1
1853,ba,ba_construction,赵梦婷被王雅慧的小册子检查了,0
1854,ba,ba_construction,王子豪把购物中心举了,1
1855,ba,ba_construction,王子豪被购物中心举了,0
1856,ba,ba_construction,李语嫣把披肩穿了,1
1857,ba,ba_construction,李语嫣被披肩穿了,0
1858,ba,ba_construction,柴静把眼镜搞乱了,1
1859,ba,ba_construction,柴静被眼镜搞乱了,0
1860,ba,ba_construction,那些参议员把图书馆调查了,1
1861,ba,ba_construction,那些参议员被图书馆调查了,0
1862,ba,ba_construction,孙龙把李伟的书研究了,1
1863,ba,ba_construction,孙龙被李伟的书研究了,0
1864,ba,ba_construction,这些女服务员把砂锅菜找了,1
1865,ba,ba_construction,这些女服务员被砂锅菜找了,0
1866,ba,ba_construction,这个男人的学生把电影院打扫了,1
1867,ba,ba_construction,这个男人的学生被电影院打扫了,0
1868,ba,ba_construction,刘志强把自行车打破了,1
1869,ba,ba_construction,刘志强被自行车打破了,0
1870,ba,ba_construction,那些医生把戏剧记住了,1
1871,ba,ba_construction,那些医生被戏剧记住了,0
1872,ba,ba_construction,郭佳茹把夹克穿了,1
1873,ba,ba_construction,郭佳茹被夹克穿了,0
1874,ba,ba_construction,王梦的儿子把电影院描述了,1
1875,ba,ba_construction,王梦的儿子被电影院描述了,0
1876,ba,ba_construction,张涛把夹克洗了,1
1877,ba,ba_construction,张涛被夹克洗了,0
1878,ba,ba_construction,温斯顿·丘吉尔把坡清洗了,1
1879,ba,ba_construction,温斯顿·丘吉尔被坡清洗了,0
1880,ba,ba_construction,这些参议员把卡车扔了,1
1881,ba,ba_construction,这些参议员被卡车扔了,0
1882,ba,ba_construction,何冰冰的肿瘤医师把鸡举了,1
1883,ba,ba_construction,何冰冰的肿瘤医师被鸡举了,0
1884,ba,ba_construction,概要把路德教会的书讨论了,1
1885,ba,ba_construction,概要被路德教会的书讨论了,0
1886,ba,ba_construction,这个男子的表姐把电影忘记了,1
1887,ba,ba_construction,这个男子的表姐被电影忘记了,0
1888,ba,ba_construction,那些青少年把脚打破了,1
1889,ba,ba_construction,那些青少年被脚打破了,0
1890,ba,ba_construction,这些医生把宣传册带了,1
1891,ba,ba_construction,这些医生被宣传册带了,0
1892,ba,ba_construction,他们把脚清洗了,1
1893,ba,ba_construction,他们被脚清洗了,0
1894,ba,ba_construction,高屹森把钱雨婷素描清洗了,1
1895,ba,ba_construction,高屹森被钱雨婷素描清洗了,0
1896,ba,ba_construction,孙莹莹把台阶带了,1
1897,ba,ba_construction,孙莹莹被台阶带了,0
1898,ba,ba_construction,王淑珍把艺术画廊摆脱了,1
1899,ba,ba_construction,王淑珍被艺术画廊摆脱了,0
1900,ba,ba_construction,张丽华把苹果带了,1
1901,ba,ba_construction,张丽华被苹果带了,0
1902,ba,ba_construction,卞紫薇把李哲的小册子检查了,1
1903,ba,ba_construction,卞紫薇被李哲的小册子检查了,0
1904,ba,ba_construction,毛妍纯的学员把马车打破了,1
1905,ba,ba_construction,毛妍纯的学员被马车打破了,0
1906,ba,ba_construction,何汉把张永祥的传单扫描了,1
1907,ba,ba_construction,何汉被张永祥的传单扫描了,0
1908,ba,ba_construction,张涛把宣传册带了,1
1909,ba,ba_construction,张涛被宣传册带了,0
1910,ba,ba_construction,蔡文璐把王润东的报告忘记了,1
1911,ba,ba_construction,蔡文璐被王润东的报告忘记了,0
1912,ba,ba_construction,刘霞把蘑菇拿了,1
1913,ba,ba_construction,刘霞被蘑菇拿了,0
1914,ba,ba_construction,这个女演员把委员会调查了,1
1915,ba,ba_construction,这个女演员被委员会调查了,0
1916,ba,ba_construction,没有人把裤子穿了,1
1917,ba,ba_construction,没有人被裤子穿了,0
1918,ba,ba_construction,卢诗韵的勤杂工把文章忘记了,1
1919,ba,ba_construction,卢诗韵的勤杂工被文章忘记了,0
1920,ba,ba_construction,卜泽伟把番茄找了,1
1921,ba,ba_construction,卜泽伟被番茄找了,0
1922,ba,ba_construction,张欣然的儿子把林棋的纪录片记住了,1
1923,ba,ba_construction,张欣然的儿子被林棋的纪录片记住了,0
1924,ba,ba_construction,公司把评论忘记了,1
1925,ba,ba_construction,公司被评论忘记了,0
1926,ba,ba_construction,有些儿童把盘子举了,1
1927,ba,ba_construction,有些儿童被盘子举了,0
1928,ba,ba_construction,黄敏把杯子打扫了,1
1929,ba,ba_construction,黄敏被杯子打扫了,0
1930,ba,ba_construction,张光毅的承包商把论文扫描了,1
1931,ba,ba_construction,张光毅的承包商被论文扫描了,0
1932,ba,ba_construction,张兴把印象派的传单扫描了,1
1933,ba,ba_construction,张兴被印象派的传单扫描了,0
1934,ba,ba_construction,那个年轻人把屏幕找了,1
1935,ba,ba_construction,那个年轻人被屏幕找了,0
1936,ba,ba_construction,马冬梅把杂货商店记住了,1
1937,ba,ba_construction,马冬梅被杂货商店记住了,0
1938,ba,ba_construction,陈晶把毛衣穿了,1
1939,ba,ba_construction,陈晶被毛衣穿了,0
1940,ba,ba_construction,这些儿童把吴宇涛的故事讨论了,1
1941,ba,ba_construction,这些儿童被吴宇涛的故事讨论了,0
1942,ba,ba_construction,王月把叉子搞乱了,1
1943,ba,ba_construction,王月被叉子搞乱了,0
1944,ba,ba_construction,李文清把绘画找了,1
1945,ba,ba_construction,李文清被绘画找了,0
1946,ba,ba_construction,有个出纳员的前夫把毛衣洗了,1
1947,ba,ba_construction,有个出纳员的前夫被毛衣洗了,0
1948,ba,ba_construction,杜嘉怡的参议员把围巾洗了,1
1949,ba,ba_construction,杜嘉怡的参议员被围巾洗了,0
1950,ba,ba_construction,有些老师的主管把地毯找了,1
1951,ba,ba_construction,有些老师的主管被地毯找了,0
1952,ba,ba_construction,万智芸把连衣裙洗了,1
1953,ba,ba_construction,万智芸被连衣裙洗了,0
1954,ba,ba_construction,孙领把鹅拿了,1
1955,ba,ba_construction,孙领被鹅拿了,0
1956,ba,ba_construction,苏金燕把毛衣洗了,1
1957,ba,ba_construction,苏金燕被毛衣洗了,0
1958,ba,ba_construction,那个客人把李淑华的舞台剧讨论了,1
1959,ba,ba_construction,那个客人被李淑华的舞台剧讨论了,0
1960,ba,ba_construction,那个舞蹈家把组织机构转移了,1
1961,ba,ba_construction,那个舞蹈家被组织机构转移了,0
1962,ba,ba_construction,周慧敏的法语老师把西班牙描述了,1
1963,ba,ba_construction,周慧敏的法语老师被西班牙描述了,0
1964,ba,ba_construction,王婷婷把徐伟的展出研究了,1
1965,ba,ba_construction,王婷婷被徐伟的展出研究了,0
1966,ba,ba_construction,吴美琳把女士衬衫穿了,1
1967,ba,ba_construction,吴美琳被女士衬衫穿了,0
1968,ba,ba_construction,李波把叉子搞乱了,1
1969,ba,ba_construction,李波被叉子搞乱了,0
1970,ba,ba_construction,张杰把电脑扔了,1
1971,ba,ba_construction,张杰被电脑扔了,0
1972,ba,ba_construction,张沛然把披肩洗了,1
1973,ba,ba_construction,张沛然被披肩洗了,0
1974,ba,ba_construction,图书馆把报纸文章讨论了,1
1975,ba,ba_construction,图书馆被报纸文章讨论了,0
1976,ba,ba_construction,李哲把汽车打破了,1
1977,ba,ba_construction,李哲被汽车打破了,0
1978,ba,ba_construction,有些患者的学员把赵菁菁的书讨论了,1
1979,ba,ba_construction,有些患者的学员被赵菁菁的书讨论了,0
1980,ba,ba_construction,他们把意大利面带了,1
1981,ba,ba_construction,他们被意大利面带了,0
1982,ba,ba_construction,周慧敏把椅子搞乱了,1
1983,ba,ba_construction,周慧敏被椅子搞乱了,0
1984,ba,ba_construction,张伟把评论描述了,1
1985,ba,ba_construction,张伟被评论描述了,0
